,MouseID,BRAF_N,pERK_N,S6_N,pGSK3B_N,CaNA_N,CDK5_N,pNUMB_N,DYRK1A_N,ITSN1_N,SOD1_N,GFAP_N,Genotype,Treatment,Behavior,Class
871,3483_2,0.370974896,0.585026169,0.787701877,0.186436054,1.562036229,0.353557399,0.345959372,0.522842189,0.852922913,0.320943848,0.139622436,0,1,1,3
872,3483_3,0.411081794,0.592348285,0.80738627,0.187674916,1.591999122,0.359655381,0.343271768,0.528320141,0.836851363,0.319437115,0.135762498,0,1,1,3
873,3483_4,0.333069352,0.473696119,0.719246742,0.173349563,1.518545038,0.317055707,0.316891051,0.444394162,0.710940152,0.28272429,0.124731491,0,1,1,3
874,3483_5,0.328184003,0.495594462,0.711880063,0.164132443,1.459002416,0.320662214,0.31834306,0.435862227,0.71873212,0.291223252,0.127398039,0,1,1,3
875,3483_6,0.37244186,0.503837209,0.69547928,0.1685503,1.45528115,0.318194503,0.323139535,0.447674419,0.709883721,0.296744186,0.126273197,0,1,1,3
876,3483_7,0.326747312,0.479435484,0.655598728,0.163281526,1.448163193,0.290798304,0.314784946,0.435215054,0.680107527,0.287365591,0.124867538,0,1,1,3
877,3483_8,0.347808818,0.480868529,0.635985079,0.158150429,1.38657066,0.295393424,0.305309149,0.416655634,0.655633523,0.283198729,0.129088228,0,1,1,3
878,3483_9,0.324538969,0.487952618,0.626269702,0.15849387,1.376970228,0.312872154,0.305559295,0.432090456,0.685960425,0.282406784,0.12732049,0,1,1,3
879,3483_10,0.32781339,0.425035613,0.478006501,0.138028169,1.161105092,0.267822319,0.311787749,0.423789174,0.591702279,0.293803419,0.113651138,0,1,1,3
880,3483_11,0.302457133,0.424783454,0.46624245,0.140207075,1.123597929,0.278688525,0.305639031,0.387130988,0.569383065,0.278769666,0.118421053,0,1,1,3
881,3483_12,0.298184961,0.411754538,0.489056686,0.148391333,1.158896914,0.291639308,0.301815039,0.375280899,0.584961106,0.277787381,0.12770847,0,1,1,3
882,3483_13,0.332800958,0.47215013,0.476639712,0.144654088,1.114705001,0.228661276,0.304851268,0.439808345,0.604711519,0.278498702,0.116951183,0,1,1,3
883,3483_14,0.309853659,0.465170732,0.436778206,0.141545751,1.070772875,0.229049452,0.299902439,0.425365854,0.587121951,0.269268293,0.126591649,0,1,1,3
884,3483_15,0.293335939,0.455735783,0.42571729,0.150518251,1.081718492,0.22697912,0.297049052,0.38538206,0.590775845,0.277506351,0.133243203,0,1,1,3
885,3498_1,0.749467364,1.340983924,0.662145053,0.173087358,1.569602701,0.302887804,0.356672477,0.787914003,1.119407321,0.282393957,0.117863387,0,1,1,3
886,3498_2,0.806682578,1.381762132,0.667029314,0.161619825,1.554366878,0.308189785,0.364359586,0.842680986,1.051809865,0.311356404,0.125415533,0,1,1,3
887,3498_3,0.7776424,1.437100213,0.64192399,0.157422803,1.502909739,0.311876485,0.374454259,0.880698548,1.065387349,0.319423292,0.113954869,0,1,1,3
888,3498_4,0.746681149,1.226647357,0.618798127,0.166547591,1.607525601,0.308089228,0.334419503,0.878349022,1.036809076,0.270576877,0.109708661,0,1,1,3
889,3498_5,0.823994726,1.347132498,0.620196533,0.16417672,1.670368299,0.305903971,0.361239288,0.842452208,1.145550428,0.304812129,0.138212032,0,1,1,3
890,3498_6,0.822283248,1.328887145,0.609379894,0.166144692,1.626918259,0.302067022,0.369687459,0.941414934,1.165424349,0.300510004,0.11807078,0,1,1,3
891,3498_7,0.688083736,1.14041868,0.623951587,0.174222317,1.621297378,0.303535407,0.345088567,0.824637681,1.004991948,0.29468599,0.121987472,0,1,1,3
892,3498_8,0.762647205,1.158235197,0.615597699,0.174621777,1.676646069,0.30396335,0.345828496,0.838115774,1.034168187,0.283131531,0.12465374,0,1,1,3
893,3498_9,0.784537815,1.184705882,0.60464135,0.171308017,1.616877637,0.30907173,0.343193277,0.818823529,0.994285714,0.308907563,0.118459916,0,1,1,3
894,3498_10,0.685210052,1.009783234,0.613477606,0.181618956,1.629639775,0.280372552,0.312871667,0.743142145,0.839056206,0.27373873,0.128064649,0,1,1,3
895,3498_11,0.731950376,1.068741102,0.600271003,0.172222222,1.576693767,0.283739837,0.327435428,0.754728493,0.875533862,0.286963596,0.12899729,0,1,1,3
896,3498_12,0.765042373,1.135381356,0.584541063,0.172839506,1.582393988,0.300456253,0.33940678,0.718855932,0.93559322,0.325847458,0.11849168,0,1,1,3
897,3498_13,0.675512935,0.981489741,0.602475428,0.182198762,1.519839825,0.282125956,0.301516503,0.674397859,0.801070473,0.29794826,0.128139789,0,1,1,3
898,3498_14,0.692507069,1.035815269,0.610979822,0.176876931,1.583348482,0.275949827,0.317389255,0.759660697,0.912582469,0.29736098,0.128703872,0,1,1,3
899,3498_15,0.664585192,1.006021409,0.595130748,0.175293057,1.524797115,0.275383228,0.329170384,0.713425513,0.805307761,0.285905442,0.117583408,0,1,1,3
900,50810B_1,0.519313305,1.008683501,0.63922397,0.162265829,1.555950859,0.302796153,0.41261603,0.690987124,0.969957082,0.305220082,0.126799711,0,1,1,3
901,50810B_2,0.505643792,1.014284287,0.624552069,0.171571289,1.526495819,0.304539038,0.418839277,0.704525022,0.962141644,0.307861353,0.128515583,0,1,1,3
902,50810B_3,0.482525034,0.981739643,0.637391775,0.173430736,1.531818182,0.299134199,0.424602395,0.665815826,0.923817004,0.306008247,0.128841991,0,1,1,3
903,50810B_4,0.430291262,0.839093851,0.594594595,0.159363909,1.49952225,0.291973792,0.39171521,0.596245955,0.821877023,0.290744337,0.115069615,0,1,1,3
904,50810B_5,0.41522097,0.804482715,0.587956788,0.165577487,1.476126967,0.294278474,0.392047613,0.58123338,0.805369128,0.286817779,0.123366231,0,1,1,3
905,50810B_6,0.41991018,0.796656687,0.581206648,0.159795838,1.416633948,0.296950661,0.405813373,0.576347305,0.800773453,0.287300399,0.121253763,0,1,1,3
906,50810B_7,0.410088438,0.76744186,0.561925172,0.14653094,1.427538173,0.273149388,0.376514903,0.554536521,0.746642647,0.282672781,0.121439414,0,1,1,3
907,50810B_8,0.439345315,0.748555841,0.549907497,0.1601621,1.456611752,0.278565765,0.371790757,0.554878049,0.748555841,0.28690629,0.126068188,0,1,1,3
908,50810B_9,0.369572315,0.76330395,0.551176317,0.156176751,1.384408369,0.280145846,0.386712373,0.721025139,0.767548155,0.292850147,0.124924039,0,1,1,3
909,50810B_10,0.318751168,0.663675453,0.448593875,0.116247296,0.980872139,0.263691222,0.380257992,0.483454851,0.652271453,0.27182651,0.106911078,0,1,1,3
910,50810B_11,0.371912746,0.627185866,0.414077505,0.145633262,0.974579144,0.262117275,0.367405805,0.471245718,0.631332252,0.274382549,0.111738787,0,1,1,3
911,50810B_12,0.384728611,0.640478381,0.436892119,0.150922303,0.944997205,0.27333706,0.386936523,0.489420423,0.64949402,0.279484821,0.137730576,0,1,1,3
912,50810B_13,0.354116514,0.635050554,0.56284008,0.146250829,1.267418713,0.252023889,0.384930188,0.454020221,0.633124699,0.290081849,0.112408759,0,1,1,3
913,50810B_14,0.369626168,0.622196262,0.532130339,0.152927431,1.227963131,0.25717253,0.382009346,0.451401869,0.631308411,0.278504673,0.120862002,0,1,1,3
914,50810B_15,0.333787157,0.598139324,0.541310541,0.163558664,1.173659674,0.258352758,0.388019061,0.474926254,0.601089176,0.292489222,0.140766641,0,1,1,3
915,50810C_1,0.412296058,0.838176598,0.627162253,0.196928314,1.879705498,0.38502949,0.397451159,0.583922694,0.962747707,0.390868987,0.124015358,0,1,1,3
916,50810C_2,0.417678138,0.861059546,0.590336537,0.184348559,1.806883878,0.371645163,0.41303727,0.600599743,1.047693845,0.408753391,0.121176155,0,1,1,3
917,50810C_3,0.413560969,0.806856826,0.56011411,0.177395743,1.726962201,0.371457528,0.399264349,0.577069887,0.980428899,0.402109792,0.11343418,0,1,1,3
918,50810C_4,0.396551724,0.664929898,0.524261275,0.177449456,1.899170555,0.375894246,0.384331186,0.52425161,0.893899204,0.351837817,0.114930016,0,1,1,3
919,50810C_5,0.400859599,0.669054441,0.5251391,0.170864947,1.803945372,0.360040465,0.382043935,0.509837631,0.900191022,0.364374403,0.114820435,0,1,1,3
920,50810C_6,0.382786274,0.642577396,0.49304429,0.167772698,1.814629111,0.353733471,0.384464752,0.507273405,0.880082059,0.35154793,0.106768913,0,1,1,3
921,50810C_7,0.353375527,0.574425692,0.481087712,0.175628706,1.887071492,0.35350644,0.380215659,0.452180028,0.793248945,0.35302391,0.113201118,0,1,1,3
922,50810C_8,0.359580052,0.58577905,0.479600054,0.168702188,1.898000268,0.363239834,0.364829396,0.470532093,0.819374851,0.358267717,0.119044424,0,1,1,3
923,50810C_9,0.374599787,0.574172892,0.469120275,0.154497915,1.846892169,0.357053022,0.369145025,0.466737816,0.822957429,0.343294201,0.110015225,0,1,1,3
924,50810C_10,0.367905458,0.531488104,0.489403974,0.161210974,1.919583728,0.344181646,0.349090344,0.428082724,0.749028145,0.319545949,0.126773888,0,1,1,3
925,50810C_11,0.377976666,0.547227106,0.477431363,0.169194974,1.905909725,0.348255002,0.354482979,0.441585424,0.761387246,0.322838421,0.123685435,0,1,1,3
926,50810C_12,0.359799605,0.508425687,0.442152466,0.154170404,1.762780269,0.34735426,0.344466373,0.413541825,0.734173372,0.325793229,0.112197309,0,1,1,3
927,50810C_13,0.349090291,0.535283115,0.475586854,0.173591549,1.805516432,0.321478873,0.343649039,0.408263901,0.694099643,0.316102704,0.11314554,0,1,1,3
928,50810C_14,0.371433512,0.538128999,0.465723234,0.172949774,1.783783784,0.331632061,0.333736815,0.423482621,0.734912675,0.303994467,0.117851757,0,1,1,3
929,50810C_15,0.388532698,0.588752519,0.459899749,0.157439052,1.778195489,0.331396674,0.348965012,0.456493863,0.769188496,0.325883862,0.107769424,0,1,1,3
930,50810E_1,0.419257417,0.715047078,0.686998121,0.196366536,1.788826243,0.368699812,0.362497779,0.573991828,0.93311423,0.346953278,0.127399055,0,1,1,3
931,50810E_2,0.406880612,0.689039026,0.680057948,0.188945228,1.822198696,0.361007411,0.359676416,0.611698818,0.926926838,0.351853498,0.122025965,0,1,1,3
932,50810E_3,0.439691889,0.750521069,0.675236954,0.17512801,1.719904129,0.359897592,0.373176257,0.611508836,0.931128228,0.365564114,0.116951738,0,1,1,3
933,50810E_4,0.399226257,0.600524148,0.609184353,0.187310508,1.831694151,0.36249353,0.337451641,0.537875952,0.80581555,0.302009235,0.127190712,0,1,1,3
934,50810E_5,0.400922808,0.624392069,0.615684544,0.175163687,1.80004414,0.3534172,0.338695598,0.627634368,0.78077067,0.323606435,0.130655484,0,1,1,3
935,50810E_6,0.415091978,0.599674634,0.588879528,0.180497051,1.723392306,0.349761303,0.342510324,0.593167313,0.771743211,0.326116881,0.124684078,0,1,1,3
936,50810E_7,0.368332825,0.53505029,0.559687831,0.176028519,1.741015512,0.353791309,0.309661689,0.451539165,0.677384944,0.297622676,0.124963869,0,1,1,3
937,50810E_8,0.406049936,0.559058899,0.538739081,0.176414736,1.693505507,0.342290163,0.342189501,0.517765685,0.71846991,0.320102433,0.134827193,0,1,1,3
938,50810E_9,0.391030685,0.55436664,0.52758133,0.177369165,1.666760962,0.35106082,0.326829268,0.489535799,0.704956727,0.304012589,0.133427628,0,1,1,3
939,50810E_10,0.361314985,0.491896024,0.514859824,0.160389845,1.625195524,0.316087113,0.316666667,0.418501529,0.667889908,0.30351682,0.13476116,0,1,1,3
940,50810E_11,0.358174197,0.459090203,0.528780488,0.163292683,1.625243902,0.309634146,0.316099984,0.419344822,0.643688868,0.305232107,0.137926829,0,1,1,3
941,50810E_12,0.37029549,0.480870918,0.531034483,0.158251232,1.618472906,0.334605911,0.32659409,0.439346812,0.658009331,0.292846034,0.132019704,0,1,1,3
942,50810E_13,0.361588181,0.539242844,0.518697956,0.165026495,1.611657835,0.31672975,0.311726685,0.435826408,0.674053555,0.305632502,0.134443603,0,1,1,3
943,50810E_14,0.389497124,0.539803303,0.52725302,0.166305358,1.688138743,0.322235986,0.302839117,0.424568566,0.659862683,0.299870106,0.150975534,0,1,1,3
944,50810E_15,0.397910731,0.520607787,0.527087514,0.176724803,1.614755363,0.331841334,0.32022792,0.478822412,0.6662868,0.284520418,0.138447291,0,1,1,3
945,3421_1,0.216729341,0.292671742,0.758313058,0.165681845,1.32255822,0.327018885,0.306796295,0.30010089,0.584518023,1.529854169,0.120148303,0,1,0,1
946,3421_2,0.229593255,0.287593811,0.741672793,0.162528983,1.237459707,0.318893853,0.307606782,0.296766423,0.586305939,1.51385157,0.117344342,0,1,0,1
947,3421_3,0.227861666,0.297028738,0.737223852,0.157687836,1.213941642,0.312551907,0.31962981,0.318265952,0.613151486,1.610521189,0.112673717,0,1,0,1
948,3421_4,0.206595538,0.271042138,0.674218228,0.168164599,1.264948377,0.337443363,0.291841793,0.286237741,0.519021446,1.239681,0.126717671,0,1,0,1
949,3421_5,0.217878347,0.282961801,0.687603069,0.164479816,1.221194522,0.321144332,0.290579142,0.278368993,0.503528621,1.27948919,0.123610812,0,1,0,1
950,3421_6,0.235287276,0.29030007,0.661446469,0.162015945,1.284453303,0.308727221,0.298208886,0.298557804,0.541521284,1.343451966,0.120088269,0,1,0,1
951,3421_7,0.198975947,0.237318409,0.609518293,0.161405541,1.256395405,0.32406603,0.242557752,0.237556561,0.420933556,0.981900452,0.118158123,0,1,0,1
952,3421_8,0.21614445,0.256638343,0.574601101,0.157786694,1.242231968,0.299337501,0.26566649,0.252389804,0.460966543,1.08204992,0.119436409,0,1,0,1
953,3421_9,0.219346627,0.276057135,0.589970771,0.151077822,1.145506028,0.296857874,0.278037053,0.263753359,0.489605431,1.158393438,0.116368286,0,1,0,1
954,3421_10,0.199127273,0.236945455,0.54002001,0.16995998,1.180715358,0.317783892,0.245236364,0.238836364,0.384145455,0.852072727,0.145197599,0,1,0,1
955,3421_11,0.207195104,0.260785192,0.551509985,0.161836337,1.16074038,0.308329274,0.249141663,0.226899537,0.395432154,0.865054486,0.132123721,0,1,0,1
956,3421_12,0.235987697,0.27050581,0.532937685,0.159406528,1.139347181,0.317032641,0.276999316,0.261107314,0.443779904,0.989576213,0.121543027,0,1,0,1
957,3421_13,0.204952077,0.223642173,0.491626066,0.162606577,1.142204629,0.31683922,0.247124601,0.216134185,0.364057508,0.781948882,0.140682095,0,1,0,1
958,3421_14,0.202891566,0.230361446,0.509765916,0.155210974,1.112718056,0.300283286,0.235823293,0.212369478,0.369959839,0.785702811,0.132398986,0,1,0,1
959,3421_15,0.231370307,0.269106156,0.503648525,0.158710854,1.171784737,0.322894497,0.277301315,0.25728988,0.432628168,0.933295216,0.13347522,0,1,0,1
960,3425_1,0.279870194,0.386665355,0.72542963,0.160844659,1.249017185,0.311411884,0.361884158,0.37869997,0.738617367,0.709509293,0.118274739,0,1,0,1
961,3425_2,0.26007533,0.367514124,0.717506557,0.161895195,1.214074446,0.316423908,0.334086629,0.364971751,0.702542373,0.676365348,0.11836598,0,1,0,1
962,3425_3,0.253046267,0.354924416,0.733360532,0.165811866,1.299277305,0.331740296,0.325332112,0.369857994,0.681355932,0.657077416,0.120468586,0,1,0,1
963,3425_4,0.254083911,0.354448231,0.658576629,0.159183382,1.256977657,0.310514669,0.339757903,0.340110471,0.63039135,0.620401927,0.118852166,0,1,0,1
964,3425_5,0.240598148,0.335453632,0.671084509,0.160467436,1.245190252,0.311315377,0.315701373,0.364356657,0.603838857,0.586206897,0.117500356,0,1,0,1
965,3425_6,0.239716155,0.33008094,0.637967486,0.165706787,1.28045491,0.312896406,0.307129394,0.353143364,0.595631445,0.579997782,0.11824743,0,1,0,1
966,3425_7,0.243421999,0.320488857,0.577033404,0.1551772,1.199037661,0.286758582,0.321926671,0.306110712,0.547951114,0.541480949,0.118904414,0,1,0,1
967,3425_8,0.212396166,0.294313099,0.582064612,0.156052729,1.193650204,0.276735982,0.279361022,0.278722045,0.492907348,0.47629393,0.12003342,0,1,0,1
968,3425_9,0.21980147,0.29779554,0.605220228,0.164187698,1.20285961,0.299683332,0.295088307,0.274203945,0.491040351,0.467448756,0.123020823,0,1,0,1
969,3425_10,0.222790237,0.295844327,0.548590808,0.157876272,1.117062332,0.280084201,0.309201847,0.273416887,0.480870712,0.477572559,0.116828441,0,1,0,1
970,3425_11,0.205670498,0.27816092,0.553178918,0.160482156,1.115575514,0.288584259,0.281072797,0.254252874,0.435862069,0.427586207,0.122666036,0,1,0,1
971,3425_12,0.212111849,0.293217982,0.574785802,0.163280294,1.189840881,0.281395349,0.276069829,0.261084505,0.440908389,0.425459601,0.129130967,0,1,0,1
972,3425_13,0.210307414,0.281555154,0.49420518,0.151953069,1.006295607,0.235799113,0.286256781,0.235262206,0.411392405,0.397649186,0.121476606,0,1,0,1
973,3425_14,0.209783967,0.254954472,0.496623078,0.1566317,0.999856301,0.255640178,0.275843599,0.235136583,0.390108909,0.384752723,0.125880155,0,1,0,1
974,3425_15,0.193985747,0.250130367,0.496434532,0.165983917,1.071612805,0.267637688,0.292543021,0.226490527,0.380497132,0.384147401,0.145046275,0,1,0,1
975,3426_1,0.373602454,0.556248145,0.696069175,0.18222929,1.435869403,0.339164141,0.406352033,0.500643119,0.828336796,0.842881171,0.114694628,0,1,0,1
976,3426_2,0.352745582,0.531730952,0.707218045,0.177493734,1.437192982,0.350426065,0.397206916,0.478054342,0.807524226,0.807429223,0.115037594,0,1,0,1
977,3426_3,0.368405769,0.539057206,0.71689773,0.171840466,1.453787422,0.34830219,0.407027393,0.490755977,0.836221082,0.813183622,0.115230058,0,1,0,1
978,3426_4,0.368671679,0.527944862,0.626700187,0.177270676,1.482434088,0.339457229,0.407894737,0.484586466,0.74160401,0.735213033,0.117772191,0,1,0,1
979,3426_5,0.340922427,0.510620819,0.642157503,0.176439859,1.539375735,0.33812198,0.375542777,0.440089191,0.711653562,0.681844854,0.119171999,0,1,0,1
980,3426_6,0.357065414,0.513070714,0.649264075,0.172859877,1.553758828,0.346709788,0.391880496,0.452596073,0.729309722,0.710516805,0.119926077,0,1,0,1
981,3426_7,0.364799501,0.498829771,0.566045724,0.177476715,1.481033023,0.342337003,0.365111562,0.420346388,0.666250585,0.662037759,0.119475021,0,1,0,1
982,3426_8,0.338002001,0.467914821,0.584942085,0.180677431,1.474464724,0.343102843,0.340145777,0.39416893,0.62369587,0.599971416,0.123990874,0,1,0,1
983,3426_9,0.350771998,0.476240444,0.580477948,0.179230364,1.516605166,0.344842734,0.377004947,0.40173887,0.659571279,0.620296807,0.125021965,0,1,0,1
984,3426_10,0.352363636,0.442727273,0.539614808,0.187406297,1.433514012,0.310575481,0.364545455,0.382181818,0.586545455,0.586545455,0.127782263,0,1,0,1
985,3426_11,0.350123283,0.432370553,0.549035748,0.179209784,1.543273754,0.320907808,0.346953153,0.365621698,0.572208524,0.568686157,0.130526811,0,1,0,1
986,3426_12,0.344667144,0.436471009,0.543571942,0.187215705,1.520110127,0.332774719,0.359520401,0.365604868,0.599498926,0.578382248,0.130476418,0,1,0,1
987,3426_13,0.286725567689,0.357748099894,0.52366994,0.193316723,1.443353364,0.304411549,0.357744602568,0.33748799597,0.549056255333,0.721386434167,0.120035175,0,1,0,1
988,3426_14,0.286725567689,0.357748099894,0.525279248,0.191798942,1.443268665,0.335390947,0.357744602568,0.33748799597,0.549056255333,0.721386434167,0.128453851,0,1,0,1
989,3426_15,0.286725567689,0.357748099894,0.526425178,0.185273159,1.495249406,0.328978622,0.357744602568,0.33748799597,0.549056255333,0.721386434167,0.128117577,0,1,0,1
990,3491_1,0.306670052,0.481293381,0.439118186,0.18606627,1.380807584,0.324732818,0.396394109,0.45099035,0.714660572,0.79473506,0.118007423,0,1,0,1
991,3491_2,0.307362647,0.472957915,0.438927824,0.182169837,1.403294803,0.330526986,0.404131311,0.430101997,0.725550699,0.785720408,0.116956403,0,1,0,1
992,3491_3,0.308324769,0.474563207,0.468716415,0.19190692,1.486846409,0.335825429,0.406046591,0.422576225,0.72045221,0.805926687,0.123265268,0,1,0,1
993,3491_4,0.298050434,0.44829413,0.365452617,0.171322489,1.415134371,0.305693069,0.379317652,0.395634668,0.638482729,0.70523416,0.118281471,0,1,0,1
994,3491_5,0.302951026,0.441607367,0.387647517,0.170730246,1.448511352,0.303540406,0.389179573,0.391900377,0.63614483,0.695165341,0.118912119,0,1,0,1
995,3491_6,0.288791789,0.426582664,0.370434992,0.176644005,1.504422117,0.307261898,0.363479321,0.383192765,0.626562341,0.662127833,0.124721738,0,1,0,1
996,3491_7,0.331830239,0.420026525,0.353390565,0.166811058,1.324328582,0.308813105,0.35265252,0.372281167,0.577851459,0.6066313,0.118689454,0,1,0,1
997,3491_8,0.290197095,0.404175311,0.343429448,0.170745497,1.431225265,0.318714159,0.355679461,0.347121369,0.565093361,0.627723029,0.118649544,0,1,0,1
998,3491_9,0.26911315,0.398165138,0.349137579,0.172157279,1.470285294,0.310635167,0.32146789,0.330275229,0.542507645,0.56,0.127442165,0,1,0,1
999,3491_10,0.338222753,0.448746376,0.278595352,0.180858622,1.209073379,0.289252004,0.380692478,0.422991643,0.573767696,0.635169708,0.123921648,0,1,0,1
1000,3491_11,0.326712675,0.445884531,0.306504734,0.187114039,1.224166324,0.303211198,0.384447063,0.468944622,0.568254503,0.621444201,0.119802388,0,1,0,1
1001,3491_12,0.317141446,0.434217026,0.316046759,0.183528162,1.335069075,0.306695005,0.383006751,0.373620945,0.561337066,0.609912728,0.122635494,0,1,0,1
1002,3491_13,0.393487976,0.469248776,0.253706755,0.182866557,1.185527816,0.295146369,0.384762715,0.43200681,0.538838051,0.606937646,0.130781903,0,1,0,1
1003,3491_14,0.349707358,0.464464883,0.290657878,0.181898846,1.251869692,0.294460641,0.383779264,0.411998328,0.536162207,0.606814381,0.127519331,0,1,0,1
1004,3491_15,0.315292758,0.417180277,0.279208951,0.177205308,1.271922977,0.274264897,0.358628659,0.354198767,0.485939908,0.588597843,0.12295082,0,1,0,1
1005,3513_1,0.315655494,0.457361052,0.484170626,0.176178528,1.169665261,0.291655544,0.411009758,0.423525668,0.668328384,0.673419601,0.117452352,0,1,0,1
1006,3513_2,0.306300414,0.464028777,0.541422685,0.164660594,1.215300369,0.293320321,0.411052976,0.431654676,0.699585786,0.681927186,0.111418347,0,1,0,1
1007,3513_3,0.302833658,0.451871079,0.551358516,0.165120389,1.282803181,0.27899271,0.406986805,0.425481289,0.698031581,0.674886437,0.106914071,0,1,0,1
1008,3513_4,0.294700214,0.442317987,0.436927918,0.178918764,1.116132723,0.312786041,0.408324411,0.410867238,0.614694861,0.620583512,0.124284897,0,1,0,1
1009,3513_5,0.292548174,0.441045681,0.481014482,0.178759277,1.172634916,0.315512645,0.398194313,0.402910659,0.636167632,0.617571756,0.124144391,0,1,0,1
1010,3513_6,0.267110842,0.394791036,0.498978848,0.163238512,1.206126915,0.285630926,0.364264082,0.358812841,0.585099939,0.552877044,0.120641867,0,1,0,1
1011,3513_7,0.300997592,0.428448572,0.393571862,0.169106818,1.06887291,0.291951832,0.403336773,0.394220846,0.573271414,0.589267286,0.12336481,0,1,0,1
1012,3513_8,0.299727984,0.419075145,0.416673896,0.160492756,1.135594691,0.288106185,0.396803808,0.388473308,0.573614417,0.568684121,0.113472716,0,1,0,1
1013,3513_9,0.278284526,0.389182269,0.428265525,0.155424697,1.160778016,0.281406138,0.371579453,0.344535126,0.552408385,0.528404545,0.1124197,0,1,0,1
1014,3513_10,0.303449659,0.410348977,0.362929673,0.167132273,0.990525932,0.297097048,0.390092258,0.356999599,0.526073004,0.55354994,0.127292603,0,1,0,1
1015,3513_11,0.271043462,0.371538603,0.4339059,0.169405029,1.072068708,0.298854867,0.35723455,0.324591968,0.482119934,0.480286081,0.122354991,0,1,0,1
1016,3513_12,0.327694355,0.386238358,0.427923958,0.169079693,1.107893743,0.293717739,0.370461889,0.349743395,0.506557689,0.507127922,0.127030089,0,1,0,1
1017,3513_13,0.305978898,0.421805393,0.32442121,0.168185213,0.933980583,0.29798357,0.397655334,0.341148886,0.483001172,0.540679953,0.131441374,0,1,0,1
1018,3513_14,0.355026825,0.377420107,0.36658544,0.166159001,1.006853488,0.301096558,0.392115699,0.331467226,0.492185678,0.517611383,0.125647274,0,1,0,1
1019,3513_15,0.27565607,0.355451248,0.386321909,0.161107711,1.040544676,0.286566707,0.36462556,0.312993386,0.48090463,0.52293578,0.124082007,0,1,0,1
1020,3517_1,0.300054855,0.398930335,0.316437406,0.174199515,0.940527107,0.267194544,0.497668678,0.415249589,0.655787164,0.681157433,0.131198705,0,1,0,1
1021,3517_2,0.285208033,0.374589841,0.369851826,0.169000117,1.027476374,0.256971182,0.459640373,0.385877412,0.612547578,0.653235333,0.129856493,0,1,0,1
1022,3517_3,0.289232753,0.362604771,0.469756857,0.173972931,1.074200503,0.263564499,0.443068988,0.397678917,0.624242424,0.633397808,0.120433585,0,1,0,1
1023,3517_4,0.307851899,0.371209703,0.290010819,0.166534439,0.85712225,0.28344753,0.460740504,0.35652729,0.565751676,0.599744654,0.128885683,0,1,0,1
1024,3517_5,0.307133323,0.339908053,0.354979298,0.167647272,0.957071257,0.273189511,0.420287706,0.33130654,0.52217114,0.549310396,0.127260841,0,1,0,1
1025,3517_6,0.266848816,0.355950213,0.44324087,0.171777794,0.93244529,0.256239479,0.419247116,0.348664238,0.545537341,0.571190043,0.119153919,0,1,0,1
1026,3517_7,0.320358035,0.377393838,0.247468759,0.150323816,0.782176412,0.23205327,0.493130724,0.361781848,0.565986678,0.610324729,0.121955669,0,1,0,1
1027,3517_8,0.274877034,0.33579266,0.306237313,0.16082303,0.882450637,0.245709541,0.426787741,0.329360575,0.503216042,0.543700341,0.123269976,0,1,0,1
1028,3517_9,0.273470905,0.323852017,0.358941252,0.157520981,0.881029235,0.243290602,0.419966537,0.328313813,0.50046477,0.553634505,0.119155215,0,1,0,1
1029,3517_10,0.32626132,0.393272962,0.201686661,0.151680722,0.781327949,0.238864473,0.520310479,0.377490298,0.528331177,0.598188875,0.132794869,0,1,0,1
1030,3517_11,0.289820924,0.330113101,0.269970414,0.16913215,0.783653846,0.24704142,0.452403393,0.367813384,0.478322337,0.544769086,0.131163708,0,1,0,1
1031,3517_12,0.293189189,0.307891892,0.352410383,0.164524104,0.854758962,0.232385661,0.446702703,0.296432432,0.430918919,0.507027027,0.119035847,0,1,0,1
1032,3517_13,0.271009588,0.338409475,0.185102587,0.149420161,0.689265537,0.239072257,0.47179921,0.300902425,0.426959955,0.570219966,0.147784716,0,1,0,1
1033,3517_14,0.298826041,0.346318036,0.242610653,0.154988747,0.75483871,0.225956489,0.432497332,0.287620064,0.402881537,0.470117396,0.139834959,0,1,0,1
1034,3517_15,0.24570147,0.294044356,0.300947143,0.16101436,0.800336083,0.213871066,0.404435584,0.28208323,0.378519811,0.426115126,0.122670333,0,1,0,1
1035,3525_1,0.338112065,0.44775366,0.512211185,0.168322266,1.194610614,0.317381044,0.43755679,0.437859667,0.705300353,0.594750126,0.11898359,0,1,0,1
1036,3525_2,0.351085832,0.465873837,0.53081761,0.163686081,1.194640416,0.330051955,0.462874871,0.450879007,0.735884178,0.620475698,0.116051408,0,1,0,1
1037,3525_3,0.358678876,0.458689166,0.520832202,0.177304579,1.17475148,0.329512738,0.496758926,0.441197654,0.734952156,0.640086429,0.115541311,0,1,0,1
1038,3525_4,0.324039653,0.432465923,0.458083621,0.167665515,1.126489459,0.30832687,0.439281289,0.412267658,0.645848823,0.516232962,0.121060424,0,1,0,1
1039,3525_5,0.339954453,0.446356275,0.4426287,0.168957778,1.171693085,0.320662084,0.440409919,0.430794534,0.667130567,0.547697368,0.121054846,0,1,0,1
1040,3525_6,0.343607306,0.456874683,0.440667185,0.181708955,1.161283483,0.33769171,0.475773719,0.423008625,0.675925926,0.5579655,0.123259594,0,1,0,1
